AL012014,             ARTHUR,     47,
20140901, 1800,  , EX, 67.0N,  15.4W,  45,  982,    0,  200,  200,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20140902, 0000,  , EX, 68.0N,  15.0W,  40,  984,    0,  200,  200,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20140902, 0600,  , EX, 69.0N,  15.0W,  35,  985,    0,  200,  200,  200,    0,    0,    0,    0,    0,    0,    0,    0,
AL052014,              DOLLY,     13,
20140901, 1200,  , LO, 19.2N,  92.3W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140901, 1800,  , TD, 20.0N,  93.2W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140902, 0000,  , TS, 21.3N,  93.4W,  35, 1007,   50,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140902, 0600,  , TS, 22.3N,  94.3W,  40, 1005,   70,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140902, 1200,  , TS, 22.8N,  95.6W,  45, 1005,   70,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140902, 1800,  , TS, 22.2N,  96.7W,  40, 1003,  120,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140903, 0000,  , TS, 22.0N,  97.3W,  40, 1001,  120,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140903, 0100, P, TS, 22.0N,  97.4W,  40, 1000,  120,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140903, 0400, L, TS, 22.0N,  97.7W,  40, 1002,  120,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140903, 0600,  , TS, 21.9N,  98.0W,  35, 1004,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140903, 1200,  , LO, 21.8N,  98.8W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140903, 1800,  , LO, 21.7N,  99.8W,  20, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140904, 0000,  , LO, 21.6N, 101.0W,  15, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
AL062014,            EDOUARD,     47,
20140910, 1800,  , LO, 13.7N,  33.2W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140911, 0000,  , LO, 14.2N,  34.4W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140911, 0600,  , LO, 14.9N,  35.5W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140911, 1200,  , TD, 15.8N,  36.5W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140911, 1800,  , TD, 16.5N,  37.7W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140912, 0000,  , TS, 17.2N,  39.2W,  35, 1006,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140912, 0600,  , TS, 17.7N,  40.8W,  35, 1005,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140912, 1200,  , TS, 18.3N,  42.3W,  40, 1000,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140912, 1800,  , TS, 18.9N,  43.6W,  40,  999,   60,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20140913, 0000,  , TS, 19.6N,  44.8W,  40,  998,   60,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20140913, 0600,  , TS, 20.4N,  45.7W,  45,  997,   60,    0,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20140913, 1200,  , TS, 21.4N,  46.4W,  45,  996,   60,    0,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20140913, 1800,  , TS, 22.3N,  47.0W,  50,  995,   60,    0,    0,   60,   20,    0,    0,    0,    0,    0,    0,    0,
20140914, 0000,  , TS, 23.0N,  47.9W,  55,  994,   90,   90,   30,   80,   30,    0,    0,   30,    0,    0,    0,    0,
20140914, 0600,  , TS, 23.7N,  49.0W,  60,  991,  120,  120,   60,  100,   40,   30,    0,   40,    0,    0,    0,    0,
20140914, 1200,  , HU, 24.4N,  50.3W,  70,  985,  120,  120,   60,  100,   40,   40,   30,   40,   15,   15,    0,   15,
20140914, 1800,  , HU, 25.1N,  51.5W,  75,  980,  120,  120,   60,  100,   50,   40,   30,   40,   15,   15,    0,   15,
20140915, 0000,  , HU, 25.8N,  52.7W,  80,  975,  120,  120,   60,  100,   50,   40,   30,   40,   20,   15,    0,   15,
20140915, 0600,  , HU, 26.5N,  54.0W,  85,  970,  150,  100,   80,  150,   60,   50,   40,   50,   30,   20,   10,   20,
20140915, 1200,  , HU, 27.0N,  55.1W,  90,  966,  150,  100,   80,  150,   60,   60,   50,   60,   30,   20,   10,   20,
20140915, 1800,  , HU, 27.7N,  56.1W,  95,  962,  150,  130,  130,  150,   70,   60,   60,   70,   40,   30,   20,   30,
20140916, 0000,  , HU, 28.5N,  56.7W,  95,  960,  150,  130,  130,  150,   80,   60,   60,   80,   40,   30,   30,   40,
20140916, 0600,  , HU, 29.5N,  57.3W, 100,  956,  150,  130,  130,  150,   80,   70,   60,   80,   40,   40,   30,   40,
20140916, 1200,  , HU, 30.6N,  57.8W, 105,  955,  150,  130,  130,  150,   80,   80,   70,   80,   40,   50,   40,   40,
20140916, 1800,  , HU, 31.7N,  57.7W,  95,  958,  160,  150,  130,  120,   90,   90,   80,   60,   40,   60,   50,   30,
20140917, 0000,  , HU, 32.9N,  57.0W,  85,  959,  150,  160,  130,  130,   90,  100,   80,   60,   40,   70,   60,   20,
20140917, 0600,  , HU, 34.3N,  56.0W,  85,  958,  150,  180,  140,   90,   90,  110,   90,   40,   40,   70,   60,    0,
20140917, 1200,  , HU, 35.7N,  54.5W,  80,  957,  150,  180,  140,   90,   90,  120,   90,   40,   40,   70,   60,    0,
20140917, 1800,  , HU, 37.2N,  52.4W,  80,  955,  150,  200,  150,   90,   80,  120,  100,   50,   40,   70,   50,    0,
20140918, 0000,  , HU, 38.3N,  49.5W,  75,  958,  150,  200,  150,   90,   80,  120,  100,   50,   40,   70,   50,    0,
20140918, 0600,  , HU, 39.3N,  46.7W,  70,  964,  130,  200,  180,   90,   80,  120,  100,   50,   30,   70,   50,    0,
20140918, 1200,  , HU, 39.9N,  44.1W,  70,  969,  110,  200,  180,   80,   80,  120,   90,   50,   20,   70,   70,    0,
20140918, 1800,  , HU, 39.9N,  42.1W,  65,  973,  110,  200,  180,   80,   70,  120,   90,   50,   20,   70,   70,    0,
20140919, 0000,  , TS, 39.9N,  40.1W,  60,  980,  110,  200,  180,   80,   60,  110,   90,   40,    0,    0,    0,    0,
20140919, 0600,  , TS, 39.9N,  38.9W,  55,  988,   90,  160,  150,   70,   50,  100,   80,    0,    0,    0,    0,    0,
20140919, 1200,  , TS, 39.5N,  38.1W,  45,  994,    0,  100,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140919, 1800,  , LO, 39.5N,  37.4W,  40, 1001,    0,  100,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140920, 0000,  , LO, 39.4N,  36.6W,  35, 1004,    0,  100,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140920, 0600,  , LO, 39.3N,  35.7W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
